cvd;dow;temp.l1;temp.l2;temp.l3;temp.l4;dptp.l1;dptp.l2;dptp.l3;dptp.l4;o3.l1;o3.l2;o3.l3;o3.l4
42;Friday;6.063911024;5.235809721;5.027432604;5.231920166;5.798624309;4.989201446;4.830655589;5.082204379;3.969131401;3.71435127;3.633373752;3.658247381
45;Saturday;6.033473286;5.285558244;5.046531691;5.186086371;5.762458653;5.036124609;4.847042949;4.980766677;3.895271264;3.722573542;3.648319244;3.674515966
57;Sunday;6.01151477;5.330881122;5.067140212;5.205216835;5.727832492;5.07845461;4.863511626;5.016414363;3.89172184;3.724519342;3.665661221;3.65064243
41;Monday;6.068047599;5.372558216;5.083675957;5.298341022;5.915691653;5.116372314;4.881807428;5.025130309;3.977399447;3.725559079;3.672609087;3.799861341
59;Tuesday;6.164007725;5.416443695;5.0977806;5.367108476;6.081199855;5.166010406;4.892192761;5.17009802;4.0572694;3.732573667;3.670033921;3.935235725
51;Wednesday;6.263050924;5.465271245;5.115302045;5.357618672;6.227640277;5.225598703;4.905580894;5.170665151;3.994373409;3.745313496;3.664192896;3.985779346
44;Thursday;6.305444833;5.518971093;5.136010789;5.355886984;6.337840674;5.293389228;4.921337247;5.187253439;3.781954676;3.75349597;3.659683926;3.97271205
58;Friday;6.336050421;5.573229301;5.159508899;5.362595891;6.354437721;5.36649062;4.938597532;5.221161651;3.783484351;3.746546343;3.654805337;3.976503837
52;Saturday;6.2814789;5.627074438;5.184909505;5.38246521;6.361339296;5.438059767;4.955517665;5.282075204;3.669746203;3.740071729;3.652101769;3.940401029
49;Sunday;6.2741784;5.674282238;5.214845548;5.36458933;6.349643451;5.50732442;4.977698328;5.265040466;3.65259896;3.725783104;3.649361622;3.932709443
42;Monday;6.292293005;5.718073411;5.253320727;5.290192106;6.32366425;5.572593043;5.011862103;5.155888113;3.60378439;3.71065789;3.651317797;3.857397595
60;Tuesday;6.345185675;5.75998053;5.298134312;5.247089735;6.32700096;5.632447727;5.054294544;5.09850638;3.622601283;3.691994729;3.667467425;3.652532833
48;Wednesday;6.396953273;5.802270098;5.347228602;5.23385694;6.360537407;5.688737983;5.103855298;5.056567968;3.761584238;3.674214859;3.689334847;3.567624709
54;Thursday;6.455095005;5.844702344;5.398073313;5.25690045;6.407681096;5.74336764;5.160129408;5.02105545;3.931845712;3.66599133;3.700304764;3.715353632
51;Friday;6.418920024;5.887560363;5.454011474;5.235110829;6.365207106;5.797013565;5.223315601;4.98432616;3.848685023;3.669786153;3.702957708;3.831404112
44;Saturday;6.365846338;5.92393173;5.511814895;5.257113076;6.300482005;5.843061495;5.28950292;5.000495586;3.717644611;3.667278453;3.711412267;3.753535897
54;Sunday;6.326960581;5.952733827;5.569475986;5.302334687;6.29153786;5.880017538;5.356757052;5.038377756;3.671474542;3.65498157;3.723442755;3.702563922
47;Monday;6.334812134;5.975233013;5.624809677;5.372552648;6.376965033;5.911994634;5.426992909;5.04563572;3.587271559;3.63916382;3.733331306;3.726390347
46;Tuesday;6.345300282;5.994937961;5.681998015;5.381682218;6.424551208;5.945782301;5.497066265;5.095840506;3.552763659;3.617342996;3.739636487;3.76582778
51;Wednesday;6.336028149;6.011994309;5.741960232;5.377039134;6.418690953;5.978398319;5.57699123;5.00942146;3.560480945;3.593416993;3.741462292;3.813426608
41;Thursday;6.256537592;6.024999109;5.801582283;5.413598535;6.400952529;6.006006083;5.649018482;5.166805693;3.370405677;3.570535355;3.744467235;3.781779029
43;Friday;6.230841479;6.029293559;5.851429114;5.574463413;6.352057621;6.028240656;5.714618302;5.297678403;3.215661355;3.534759531;3.738104318;3.890445474
35;Saturday;6.240359123;6.029352892;5.894305578;5.689048248;6.31300365;6.04320409;5.779131319;5.348915917;3.23994095;3.489484937;3.719013386;4.033905595
48;Sunday;6.301171901;6.028060608;5.933550351;5.753609296;6.389376128;6.051783329;5.844812955;5.364235392;3.315164117;3.448220118;3.692736986;4.095253597
48;Monday;6.346454528;6.029302433;5.968660231;5.824165394;6.464820925;6.062554042;5.902020188;5.510265258;3.449530778;3.414684743;3.666118871;4.064628903
54;Tuesday;6.36985601;6.032135471;5.998580614;5.909065034;6.51908655;6.07586556;5.948576514;5.684619555;3.704772371;3.392856066;3.641662461;4.006434391
51;Wednesday;6.395207259;6.035250909;6.021808504;6.013272848;6.534357738;6.09074659;5.981256166;5.900627031;3.988367213;3.390984507;3.617990226;3.978826173
47;Thursday;6.492882427;6.039080262;6.039610608;6.098124116;6.609926744;6.104855098;6.008476063;5.996959709;4.198436276;3.41062213;3.591857839;4.010171206
47;Friday;6.583332145;6.049037483;6.051799879;6.185973838;6.707629572;6.122701932;6.033529724;6.047395107;4.254750769;3.446019524;3.566325417;4.011713887
44;Saturday;6.637240443;6.06468636;6.060058355;6.252924693;6.731202367;6.145909111;6.055117145;6.117964965;4.290943335;3.485732156;3.543124023;3.996729025
48;Sunday;6.671990146;6.0834679;6.064404656;6.321253846;6.768914152;6.169196388;6.074288948;6.174801668;4.311803116;3.528201205;3.518057376;4.042335429
44;Monday;6.737161464;6.104094517;6.066223808;6.370979343;6.822621963;6.193688059;6.091113019;6.230293472;4.307740076;3.572226005;3.496387222;4.016894281
49;Tuesday;6.745109296;6.12875476;6.067948652;6.388613887;6.877618034;6.220605116;6.105806583;6.283237293;4.16500996;3.615538119;3.489708869;3.834584397
49;Wednesday;6.707347509;6.153203596;6.07220256;6.371689197;6.785164218;6.249996134;6.121913897;6.288704571;4.006970522;3.647721919;3.489851711;3.765107993
52;Thursday;6.645785437;6.174094864;6.07757806;6.373576846;6.717116985;6.271062676;6.145419439;6.210871307;3.898319157;3.667787576;3.490490797;3.776416056
51;Friday;6.621640286;6.189792982;6.082982445;6.38775538;6.680574437;6.285731772;6.162463494;6.319903642;3.905933893;3.679599332;3.489371522;3.81166061
58;Saturday;6.650858644;6.203098625;6.088426849;6.399178362;6.664697434;6.296669236;6.17570075;6.386863604;4.157745939;3.691645578;3.490775426;3.785056474
45;Sunday;6.685050625;6.21790187;6.092937404;6.423623775;6.740424508;6.305576417;6.187449631;6.418804458;4.319429328;3.721293327;3.491576529;3.808301319
52;Monday;6.720105;6.234481811;6.0999377;6.402108781;6.75444618;6.319218363;6.193430762;6.509624329;4.400991405;3.761520002;3.498813164;3.744924143
49;Tuesday;6.759630664;6.252639568;6.113197059;6.331166002;6.701513786;6.333034162;6.206861499;6.419529145;4.424383967;3.805813287;3.520995667;3.572663748
64;Wednesday;6.799554146;6.272436562;6.128944418;6.315089553;6.741863901;6.341929946;6.225481804;6.361311361;4.497885517;3.849544079;3.543236133;3.61030249
43;Thursday;6.862080053;6.293809805;6.144166477;6.342175042;6.787744703;6.352729694;6.237016943;6.471591448;4.668987783;3.896298697;3.565537453;3.648789895
58;Friday;6.915821022;6.318444819;6.155277655;6.419726158;6.754760658;6.366154008;6.240447816;6.59481777;4.63968643;3.952973852;3.587318411;3.699747675
47;Saturday;6.93906782;6.345830222;6.162448295;6.495553937;6.817459892;6.376931957;6.234858305;6.72761724;4.606733959;4.004924227;3.613493496;3.685131931
46;Sunday;7.019359291;6.373776074;6.171362223;6.493473499;6.895576774;6.392000815;6.236738707;6.632551099;4.784234211;4.05162479;3.650972505;3.574263716
52;Monday;7.119103936;6.406161838;6.185698457;6.44351786;6.914558217;6.41197309;6.246440751;6.538547761;4.907239357;4.107641483;3.700747786;3.455369571
62;Tuesday;7.132842022;6.443956684;6.206979481;6.378127827;6.955805033;6.43210868;6.264350089;6.443818545;4.789099658;4.168473132;3.753287469;3.475949156
55;Wednesday;7.107570697;6.480621063;6.232014865;6.360259197;6.975236514;6.453614511;6.289317683;6.368265218;4.657711369;4.216960438;3.796120532;3.665172156
48;Thursday;7.068443953;6.513229371;6.260236329;6.349692054;6.900125914;6.474697696;6.315310346;6.377967971;4.528822813;4.252621661;3.842863606;3.656218253
50;Friday;7.02399617;6.540900131;6.285064307;6.427016218;6.795289164;6.488593321;6.341521998;6.396385027;4.361436203;4.276006266;3.883849978;3.772010024
38;Saturday;7.0044281;6.563482314;6.309183242;6.462986519;6.728680375;6.493399184;6.366097384;6.434577409;4.233962417;4.284835149;3.924463895;3.802898727
46;Sunday;6.996904997;6.582877894;6.334164165;6.474388621;6.661054296;6.49219886;6.387284411;6.490900364;4.245765138;4.282433181;3.961168342;3.873050802
56;Monday;6.978350931;6.599919452;6.362703176;6.447362118;6.644727857;6.485203469;6.406619528;6.520937811;4.181285693;4.279116054;3.99811285;3.880964374
49;Tuesday;6.953342865;6.613696282;6.395140269;6.415020376;6.67512118;6.476262414;6.426163594;6.5195;4.196310474;4.269227736;4.04454416;3.760055432
47;Wednesday;6.911297127;6.623616615;6.432394329;6.369060142;6.737285681;6.468715751;6.447249403;6.499757192;4.247337646;4.258045346;4.104339245;3.586899804
49;Thursday;6.872112905;6.628495003;6.467528568;6.416487239;6.766149352;6.46487562;6.463423834;6.570480896;4.196674761;4.247944799;4.159689691;3.661707575
52;Friday;6.846834968;6.628820554;6.498446135;6.488473254;6.816157763;6.462570717;6.47235901;6.673041147;4.165191684;4.23198551;4.205580573;3.801731082
51;Saturday;6.860535645;6.62590765;6.525252473;6.554814072;6.857743751;6.46354373;6.477500683;6.727613727;4.171902264;4.212041884;4.246569481;3.872711498
58;Sunday;6.877031428;6.62275254;6.550839431;6.578989788;6.906882009;6.467121907;6.486036098;6.684693875;4.212493147;4.191280802;4.278640781;3.995129661
45;Monday;6.910970764;6.619619355;6.575276956;6.601697308;6.980327036;6.473657973;6.495986167;6.671950076;4.306946801;4.172520976;4.304243664;4.081317073
47;Tuesday;6.95365235;6.617848575;6.596932251;6.646778096;7.08780893;6.484828131;6.503753447;6.711483574;4.353933843;4.159810091;4.325968899;4.132601367
51;Wednesday;7.000689574;6.6183088;6.609967326;6.771843656;7.175589896;6.503071967;6.508427021;6.766738026;4.193482776;4.150183707;4.328019533;4.401399292
56;Thursday;7.066554042;6.621606762;6.617359814;6.854903091;7.213100527;6.527018788;6.50741751;6.86066481;4.189154051;4.129749943;4.309808509;4.668419938
50;Friday;7.016167642;6.629238323;6.621295653;6.908569937;7.175898208;6.553215515;6.500780542;6.954529889;4.147994851;4.110657946;4.282256341;4.77578885
43;Saturday;6.980423423;6.63287941;6.625477526;6.910507465;7.214118556;6.576352005;6.496729834;6.933887757;4.239544857;4.090627018;4.248649364;4.835049069
47;Sunday;6.965769179;6.63369059;6.628842304;6.924697714;7.202679102;6.60174618;6.495817922;6.906372316;4.357443152;4.079330991;4.213781844;4.829395061
51;Monday;6.948457053;6.633330065;6.629717863;6.960054613;7.187613094;6.62566582;6.497084278;6.893357804;4.620266468;4.078224979;4.188443794;4.682474404
59;Tuesday;6.94355564;6.631761993;6.628070448;6.994155246;7.170186464;6.647848066;6.497835724;6.916796002;4.808356028;4.096781071;4.178188538;4.473500524
48;Wednesday;6.950185493;6.629891687;6.629460519;6.95088601;7.203680096;6.668081572;6.502699568;6.875572177;4.780617109;4.128461696;4.18127238;4.305077873
42;Thursday;6.997207986;6.628391648;6.634210844;6.904325193;7.280559583;6.689784276;6.514200696;6.801188012;4.657095431;4.157101997;4.188363739;4.272317071
47;Friday;7.051965917;6.630014703;6.640410748;6.886287843;7.38507688;6.715796478;6.52780732;6.793094616;4.570365726;4.175779134;4.198211569;4.253551026
55;Saturday;7.07298838;6.63518245;6.647186238;6.883017837;7.396434096;6.747835806;6.545148607;6.767091098;4.527206411;4.187266184;4.209615748;4.246240049
36;Sunday;6.988420207;6.641301445;6.657304756;6.843701608;7.273062278;6.778872;6.568080852;6.718783749;4.342751502;4.194827207;4.220591196;4.262766322
61;Monday;6.902474026;6.640745695;6.666810974;6.857593973;7.169569282;6.799030023;6.597129773;6.661148127;4.215834964;4.188782867;4.219691534;4.429364739
59;Tuesday;6.84510386;6.633714601;6.671747129;6.920771039;7.126249443;6.8099811;6.620956426;6.753631492;4.014201591;4.174264557;4.203162157;4.635360267
37;Wednesday;6.832930075;6.622706605;6.669315504;7.016911717;7.098394092;6.816502106;6.639957904;6.834116563;3.884541828;4.146907335;4.171966742;4.81518689
51;Thursday;6.836753686;6.611368012;6.661312456;7.08439721;7.100412285;6.820015744;6.655459494;6.892200189;3.834700926;4.11273454;4.132850813;4.890839896
51;Friday;6.825714138;6.601035825;6.651342533;7.100891022;7.101243345;6.822881053;6.668365733;6.935417785;3.840254175;4.077553469;4.104380801;4.707383652
43;Saturday;6.826857248;6.590709205;6.639891538;7.110389642;7.084586976;6.824992791;6.685455558;6.884630491;3.807355289;4.044919025;4.082334198;4.585968236
38;Sunday;6.820731177;6.581324264;6.627206546;7.116313875;7.088405851;6.82501658;6.702607163;6.890651799;3.866259021;4.01181237;4.062329543;4.527406353
46;Monday;6.815268504;6.572385106;6.613866974;7.114359585;7.09774323;6.824592894;6.714518499;6.968240656;3.759199356;3.984778808;4.040892887;4.518991823
47;Tuesday;6.795561931;6.563951761;6.600209507;7.107901468;7.093872239;6.824227958;6.727657341;6.955478374;3.637897826;3.951790554;4.022243595;4.452424236
43;Wednesday;6.758929509;6.554959534;6.58833587;7.072600712;7.051707707;6.82289928;6.742763963;6.932728333;3.564662236;3.911642667;4.014734716;4.268225558
59;Thursday;6.721471408;6.54412919;6.578161151;7.038264834;7.006878026;6.817946339;6.753938326;6.989668591;3.504410502;3.867730479;4.004708899;4.270792899
49;Friday;6.690716297;6.531410965;6.567800253;7.028995718;6.950014835;6.809301429;6.767929063;6.950490804;3.478648017;3.821214939;3.991594211;4.278069043
50;Saturday;6.669931574;6.517226805;6.56191894;6.954775102;6.951556713;6.796021163;6.786390532;6.886842044;3.57270149;3.774377472;3.991721833;4.060180262
60;Sunday;6.702969599;6.502042504;6.563051147;6.846702091;6.95524253;6.782264566;6.805451348;6.875922324;3.578484883;3.735154852;4.003668071;3.869048513
41;Monday;6.730241265;6.489506629;6.565884881;6.814284718;6.992767332;6.768120328;6.827032708;6.838679135;3.571967401;3.696876414;4.010811853;3.912106182
47;Tuesday;6.781801573;6.479118937;6.567837141;6.819415345;7.079033767;6.755916554;6.84996432;6.818872225;3.450684186;3.658925483;4.011190439;3.980684767
47;Wednesday;6.777871012;6.47262689;6.567835575;6.840975404;7.08886002;6.749185153;6.867235414;6.897885008;3.446817734;3.613469979;4.003584975;4.060964257
51;Thursday;6.770669806;6.466084557;6.565218642;6.872183722;7.086558193;6.742690786;6.875623886;7.020827667;3.482491685;3.569583027;3.98348883;4.197913783
49;Friday;6.764149049;6.459352219;6.561497169;6.881734368;7.059496847;6.73596445;6.876622679;7.120190657;3.515743712;3.530629786;3.952232807;4.314468365
39;Saturday;6.769398865;6.452518439;6.5574665;6.879925076;7.095358653;6.727641376;6.868973396;7.233449407;3.571858963;3.496627582;3.919440821;4.298993962
51;Sunday;6.796696283;6.446461562;6.552276134;6.889858634;7.152910651;6.722609197;6.855522217;7.305337601;3.666355328;3.469291856;3.879566434;4.362750881
53;Monday;6.840697471;6.442806033;6.545345611;6.90841096;7.217942346;6.722538236;6.839523131;7.333563316;3.554023779;3.45139764;3.83844017;4.349919125
52;Tuesday;6.866714611;6.442803249;6.53522866;6.948192982;7.201022243;6.727894285;6.823706988;7.327174041;3.414630101;3.427933534;3.799179185;4.29533951
47;Wednesday;6.857414465;6.44523731;6.521790952;6.990768545;7.170729776;6.732733707;6.805985117;7.351052118;3.327642067;3.397205748;3.754143393;4.341329038
47;Thursday;6.863575857;6.447674677;6.505670367;7.024274103;7.210066039;6.736170188;6.787983742;7.351366641;3.241214909;3.363409203;3.703948367;4.373279331
42;Friday;6.858083024;6.45128427;6.489595543;7.019960397;7.202049769;6.743228128;6.769405588;7.356430494;3.233477568;3.326857976;3.651027194;4.368131725
37;Saturday;6.800929022;6.455192966;6.473952408;7.010897643;7.106640219;6.750442553;6.751173873;7.349970816;3.204004307;3.293304285;3.598119481;4.324696254
48;Sunday;6.755277229;6.455650233;6.460215598;6.980741898;7.041183165;6.751505568;6.735421138;7.312406863;3.172072949;3.261000613;3.550121177;4.215859011
46;Monday;6.735217614;6.453447242;6.449354804;6.935914103;7.048018966;6.748511859;6.725315308;7.228940293;3.219429187;3.229554309;3.504686991;4.141544195
39;Tuesday;6.731519572;6.450315274;6.442213918;6.879357726;7.088190375;6.746452494;6.720503791;7.151257032;3.225942707;3.204847422;3.446476559;4.280325124
40;Wednesday;6.739299206;6.447208884;6.440956432;6.79427881;7.15055606;6.74748697;6.718251805;7.114229908;3.107007861;3.184165221;3.38612437;4.272987043
49;Thursday;6.768854251;6.444853818;6.437458199;6.822544529;7.222806416;6.753118723;6.713405192;7.151186403;3.037861012;3.158631181;3.320742674;4.303997105
51;Friday;6.811149038;6.444876786;6.432465842;6.840898555;7.268409584;6.763922813;6.711726096;7.111895714;2.949847805;3.131929408;3.26019218;4.196455005
46;Saturday;6.787243425;6.448163612;6.427452954;6.840546499;7.244810151;6.777785784;6.710078025;7.119420879;2.886882548;3.102424299;3.207791424;4.043940609
43;Sunday;6.727885445;6.44991473;6.422180112;6.844034815;7.151207841;6.789698478;6.70814421;7.131646;2.798893574;3.071251378;3.176689505;3.713216969
46;Monday;6.687672082;6.447635528;6.417367148;6.835660919;7.10951471;6.794743682;6.705398345;7.147883583;2.709673659;3.035666168;3.164836599;3.416019404
37;Tuesday;6.617043833;6.442753312;6.413793051;6.814522515;6.981984529;6.79675289;6.705438823;7.111270617;2.665249713;2.995082957;3.15830014;3.312764505
49;Wednesday;6.522000504;6.433025942;6.414646512;6.747689515;6.901364394;6.789454297;6.711881722;7.021969407;2.650623813;2.952735841;3.149992417;3.305896027
45;Thursday;6.445277504;6.416590768;6.42100371;6.663740253;6.833574066;6.776045179;6.727658924;6.889599035;2.644447446;2.910829188;3.14213255;3.267634009
42;Friday;6.370849424;6.394704578;6.430821385;6.605470343;6.75370384;6.757283223;6.746746515;6.838889953;2.673168759;2.86985316;3.13796942;3.185635864
55;Saturday;6.317238315;6.367696403;6.436038025;6.654889255;6.701358129;6.73253507;6.758695435;6.928155947;2.692502242;2.83235166;3.126815629;3.252470243
45;Sunday;6.297888207;6.337439159;6.435448867;6.71622165;6.670802396;6.704271199;6.763466609;7.01211448;2.747135639;2.797835296;3.111784722;3.276503929
